지역 및 규모,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09
서울 강북지역 도심권(135㎡초과),98.35107463,98.26317962,97.55961788,97.01723662,96.77098246,96.37283385,96.0073781,95.74423202,95.73501502,95.85465916,95.95585546,96.06006306,95.97706371,96.1057483,96.1057483,96.29890604,96.39065857,96.53898831,96.63780515,96.66082629,96.67085017,96.81583587,96.86652447,97.06752416,97.13418295,97.18799047,97.25139183,97.19353245,97.21877422,97.30874222,97.31812919,97.49568662,97.67349544,97.73055359,98.0557921,98.23571844,98.38038461,98.38038461,98.32471817,98.45419973,98.72733026,99.16520884,99.51932753,99.66507391,99.98129456,99.98129456,100,100,100.0596575,101.0957083,102.7245147,103.4928373,103.6622675,103.7586042,104.0842062,104.358089,104.8545556,105.4379519,106.2237311,106.2210366,106.1587256,105.8049785,105.6230202,105.5925225,105.475575,105.4211269,105.4166081,105.4166081,105.3409861,105.3869908
서울 강북지역 동북권(40㎡이하),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99.92876846,99.88533617,100.0517935,100.2193624,100.4125128,100.2316758,99.95060472,100.4620942,100.7817943,101.7377872,102.438338,102.4227567,102.2364091,102.0517398,101.8964796,101.5763686,101.3201589,101.2871214,101.1482384,101.2032366,101.4412321,101.4268433
서울 강북지역 동북권(40㎡초과 ~ 60㎡이하),83.06834943,83.45717789,83.91711808,84.31631621,84.60585483,84.50469644,84.55200556,84.49134455,84.6169771,84.84645913,85.23918799,85.47256705,85.58409256,85.73250325,86.04963292,86.57637414,87.41256473,88.06389178,88.69041794,89.31233453,89.97371743,90.80069283,91.53362525,92.3423953,92.90837026,92.97296602,93.04158017,93.09755311,93.15559025,93.27389434,93.44930821,93.71785295,94.14313356,94.49321124,95.13886467,96.05723448,96.30348395,96.34049157,96.35842531,96.39601093,96.61490661,97.13593863,98.03979482,99.04839896,99.71309778,99.60459385,99.78420611,100,100.3624903,100.9750101,101.7026267,102.2972962,102.3620213,102.5800661,102.9666573,103.2469999,103.912656,105.6634226,106.4297333,106.6655845,106.5454024,106.1216215,105.847703,105.4670575,104.9305385,104.6732603,104.5254459,104.5723411,104.7266528,104.9746656
서울 강북지역 동북권(60㎡초과 ~ 85㎡이하),88.59282214,89.04099773,89.31576603,89.6665074,89.7546084,89.712464,89.58926697,89.54151836,89.49763483,89.67682874,89.9834338,90.11305052,90.21557901,90.26010143,90.42541714,90.80722193,91.26200888,91.64473999,92.11183311,92.60552294,93.16642733,93.97564065,94.79131574,95.50408283,95.81874194,95.82558412,95.87052041,95.88913373,95.95313827,96.01124385,96.11567536,96.25509627,96.44777909,96.66616417,97.06699567,97.37121768,97.51769526,97.53628656,97.5210557,97.5503278,97.64833245,98.02595897,98.66713369,99.1251281,99.47770657,99.51702105,99.66363605,100,100.5358486,101.1840251,102.0561924,102.8535277,103.2081055,103.4520544,103.8221697,104.2533377,104.988772,106.555035,107.2458206,107.4499625,107.3634329,107.1174008,106.8455998,106.510934,106.2789222,106.1085437,106.0077814,106.0128532,106.1190185,106.3194539
서울 강북지역 동북권(85㎡초과 ~ 102㎡이하),87.85277796,88.07637411,88.23412588,88.57560164,88.7585321,88.77734003,88.68548469,88.771541,88.81639873,88.95041788,89.16118152,88.95851567,89.14210524,89.70517305,90.26812514,90.72024666,91.6216935,91.85735055,92.21107477,93.13191197,93.65980843,94.30703816,94.7954529,95.86978129,96.23819005,96.23819005,96.30735849,96.23654345,96.27479546,96.22655561,96.28001218,96.30563112,96.12279673,96.54374362,96.9231274,97.85537787,98.00131087,97.97731388,97.84245406,97.84245406,97.97645155,98.31282043,98.78005165,99.13554217,99.42017656,99.65420175,99.72523812,100,99.73438488,100.2868946,100.7639864,101.1927877,101.7566673,102.2929277,102.1883186,102.4784589,103.3141166,105.0255195,106.1464216,106.2653841,106.146293,105.965542,105.7485833,105.5053245,105.669401,105.5477872,105.4793283,105.5228591,105.676073,105.8774373
서울 강북지역 동북권(102㎡초과 ~ 135㎡이하),93.86515261,93.96141051,94.06610386,94.50255809,94.55524429,94.46956393,94.28857165,94.1261811,93.97740575,94.12553794,94.18410172,94.13962653,94.05687758,94.05212098,94.3063995,94.4593104,94.83752493,95.12640355,95.54914919,95.99055934,96.53173457,96.88411442,97.53260827,98.02514056,98.16298445,98.23279319,98.23355929,98.20051882,98.28746962,98.35496819,98.4415383,98.48438026,98.63460954,98.76196457,98.84842717,98.97441205,99.08053233,99.10335991,99.09461329,99.0876796,99.13130856,99.24795637,99.54388519,99.6664659,99.85920653,99.8295332,99.91476797,100,100.4870809,100.942164,101.6471874,102.2038256,102.4780833,102.8405669,103.11561,103.5670458,104.0845753,105.564183,106.166437,106.5605199,106.5221258,106.3694372,106.2957756,106.0648953,105.8633908,105.7044483,105.5752329,105.6301315,105.7333892,105.9800886
서울 강북지역 동북권(135㎡초과),96.45604007,95.94370466,96.08605597,96.98390547,97.21172936,97.43538386,96.89632208,96.42833257,96.17336899,96.03540509,95.84773346,96.00618269,96.31869613,96.25073118,96.12755672,96.20245591,96.01233548,96.37227016,96.55607055,96.72674732,97.33991065,97.75501705,98.27633901,98.87139702,98.90346735,98.9507642,98.91697913,98.78219234,98.59034596,98.36645522,98.46852442,98.46852442,98.30554719,98.51405728,99.17929061,99.35290951,99.41710554,99.40085964,99.11356844,99.03037205,99.03037205,98.976514,99.29147171,99.77764189,99.53374672,99.49900992,99.70382708,100,100.9546591,102.129506,103.2643383,103.9118049,103.9835086,104.1314107,104.1642548,104.1642548,104.2202154,104.7108048,104.7571845,105.1855063,105.3249863,105.3249863,105.3249863,105.3888638,105.3888638,105.3258119,105.3258119,105.238698,105.3528805,105.6278779
서울 강북지역 서북권(40㎡이하),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100.5827037,101.9697189,102.2818665,103.36794,104.2109067,103.9753777,104.0649645,104.3362666,104.7711059,104.9489868,105.0020923,105.0020923,105.0020923,105.0020923,105.5978172,105.5978172,105.8437093,105.6594289,105.2100717,104.7946475,104.6789111,104.6755049
서울 강북지역 서북권(40㎡초과 ~ 60㎡이하),83.02175025,83.65606552,83.90650197,84.50216558,84.93092563,85.06821213,85.13078608,85.09279316,85.38569769,85.85497211,86.55356307,86.96841065,87.11213936,87.36492201,87.52204187,87.89827297,88.24578827,88.42323006,88.81692082,89.12344635,89.47421373,90.03646146,90.6845458,91.26321751,91.60971398,91.71263775,91.81030763,91.87160744,91.96960652,92.19413659,92.63757716,93.11225992,93.66118059,94.08826182,94.56558445,95.10910846,95.40133901,95.72549047,95.85918048,96.20502144,96.69114174,97.21258095,98.19259686,98.70635148,99.28714357,99.49293396,99.73608878,100,100.3877148,101.2357104,102.7255302,104.003236,104.6293303,105.4476049,106.0946302,106.5668251,107.6862108,109.5468186,110.2920547,110.429596,110.3278518,109.9176677,109.4989382,109.2567067,108.8399901,108.7703396,108.6414636,108.8066523,109.1602447,109.5534295
서울 강북지역 서북권(60㎡초과 ~ 85㎡이하),87.6184802,87.83381131,88.05078228,88.28751615,88.5415446,88.54732419,88.65745977,88.62925382,88.64424288,88.91902948,89.15777375,89.36001748,89.49171367,89.75728836,89.87410061,90.13432334,90.48950761,90.71804826,91.06922169,91.4597596,91.80187748,92.24584463,92.80546235,93.20296664,93.42705448,93.55556828,93.6542277,93.72169405,93.80687391,93.99154969,94.23004458,94.54618876,94.8781308,95.17642036,95.60170796,96.0974709,96.39443715,96.5556863,96.74489466,97.02555218,97.36367534,97.76305753,98.35928672,98.87450482,99.34881534,99.50585173,99.68383638,100,100.2715903,100.8460467,101.9856032,102.9688219,103.7360656,104.3349712,105.1341884,105.7973196,106.9924613,108.4898359,109.2630062,109.3411481,109.2694481,108.8759791,108.5468249,108.2448086,108.1325426,107.9090786,107.9107306,107.9241215,108.0233248,108.1839547
서울 강북지역 서북권(85㎡초과 ~ 102㎡이하),92.8343892,92.8343892,93.0118849,92.66028617,92.66028617,92.62478657,92.69766128,92.89289596,92.98087632,93.05297901,93.24695974,93.24778564,93.17614837,93.13147104,93.24636854,93.47185459,93.58544139,93.58544139,94.04404873,94.1187188,94.36236507,94.70720246,95.04774522,95.399517,95.50755889,95.85141262,96.03675582,96.11309652,96.36363077,96.64581904,97.02291127,97.53408602,97.784744,97.89373829,98.20767611,98.32368664,98.36386818,98.53841595,98.86060072,99.00536719,99.13207678,99.21160578,99.64110988,99.92376956,99.94913566,100.0724358,100.089971,100,100,99.67312548,99.67312548,99.67312548,99.46680668,100.1486978,100.6157752,101.0233056,101.9174131,102.9810287,103.2299693,103.2299693,103.2299693,103.1057161,102.993465,102.993465,102.993465,102.993465,102.993465,103.3679256,103.6734692,103.6734692
서울 강북지역 서북권(102㎡초과 ~ 135㎡이하),96.05094322,96.07393572,96.15262604,96.10073967,95.74148842,95.80470474,95.72684579,95.67582613,95.56122486,95.66360863,95.66448796,95.76035933,95.66982205,95.63240867,95.6538332,95.70316113,96.02341148,96.11217881,96.3490614,96.47535453,96.69393489,97.04233752,97.32041126,97.51543921,97.56727754,97.56727754,97.58281258,97.60833451,97.64724757,97.78762252,97.91594767,98.15510602,98.43858842,98.57300032,98.88849461,99.02608872,99.05073756,99.02539776,99.03137026,99.03591524,99.13501418,99.26438976,99.46887918,99.67672821,99.7499693,99.76638676,99.83216056,100,100.1945636,100.7865796,101.7898891,102.3036203,102.6091741,102.8860238,103.3272387,104.099601,105.7233774,107.3386703,108.0098217,107.9848388,108.0062794,107.8016857,107.3333446,107.1111444,107.0074645,107.0231341,107.1008079,107.2517541,107.5415207,107.791306
서울 강북지역 서북권(135㎡초과),100.5541605,100.3727689,100.1029901,99.57364096,98.985302,98.985302,98.985302,98.95703383,99.1147976,99.05330805,98.77403492,98.66650106,98.60255359,98.5776329,98.27855454,98.35898752,98.35898752,98.34545059,98.34545059,98.37185529,98.58094915,98.46663936,98.69858861,98.98544579,99.18083622,99.22664231,99.30474992,98.98956433,98.75083954,98.99159719,99.01747848,99.1087595,99.12304691,99.12304691,99.38231825,99.97187012,99.97187012,99.99790561,100.02392,99.84268924,99.78917667,99.81513673,99.90956762,99.99700488,99.93667573,99.89813457,99.89813457,100,100,100.3594259,100.8664678,102.2056828,102.3731145,102.7600143,102.7600143,103.1904565,104.4819034,106.1037436,106.540506,106.8677262,107.3167446,107.3167446,107.3167446,106.7812341,106.7812341,106.7812341,106.5020427,106.8319745,106.8319745,107.2082944
서울 강남지역(40㎡이하),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100.8791609,102.0716231,103.2191369,103.7026228,104.2324947,104.3124187,104.2427592,104.530963,104.6128617,105.9657344,106.5846941,106.5556281,106.456026,105.8517784,105.408617,105.0473167,104.7530208,104.6390894,104.3540394,104.1252148,104.1175878,104.1184232
서울 강남지역(40㎡초과 ~ 60㎡이하),81.02247693,81.31474303,81.77936784,82.1930232,82.08865695,81.99606678,81.97526327,82.03669034,82.30684761,82.88643193,83.38348278,83.40136885,83.34061793,83.54187345,83.89501632,84.51487136,85.34697659,86.10832529,86.95557619,87.57943352,88.22517645,88.96285595,89.6538296,90.42223962,90.88169629,90.89615166,90.84959358,90.8899886,91.10163653,91.48704339,92.00209795,92.50130084,92.99064091,93.53675843,94.48603159,95.07427377,95.23925085,95.33751683,95.48101645,95.71825323,96.18881769,96.78724361,97.95784182,98.45980615,99.28768049,99.28840972,99.59304185,100,101.0808953,103.0922482,104.8811043,105.7556785,106.1703433,106.250933,106.4504909,106.8062343,107.8488147,110.303455,111.0193397,111.0183765,110.7308662,110.0921285,109.5000325,108.8279078,108.3058287,108.0601795,107.9533738,108.0889404,108.2377426,108.4521006
서울 강남지역(60㎡초과 ~ 85㎡이하),84.0026535,84.16352473,84.50419481,84.91639113,84.87623906,84.74621786,84.63907652,84.64598883,84.8126292,85.26120915,85.69018536,85.79360436,85.78066159,85.89641027,86.19625775,86.68506089,87.57490575,88.19328347,88.95999908,89.45898878,89.98708274,90.56889495,91.19371868,91.75547765,92.23439317,92.2877874,92.25608413,92.19613981,92.26923889,92.54433705,92.96177983,93.33235917,93.72161095,94.14607193,94.87155273,95.42160272,95.52073429,95.52856151,95.64076116,95.86677043,96.14919846,96.62230983,97.86199368,98.24719023,98.9978883,98.94652284,99.33986223,100,101.2318304,103.2174387,104.9910657,105.8204852,106.3911994,106.6309568,106.6878089,107.0710006,108.1777693,110.7139837,111.2106726,111.1181481,110.8060289,110.2633159,109.7563632,109.2201447,108.8070494,108.5160075,108.4578921,108.6154587,108.8345152,109.0379456
서울 강남지역(85㎡초과 ~ 102㎡이하),82.35331975,82.73155225,82.92143051,83.03709472,82.92266387,83.02335955,82.92381519,83.09220357,83.20589029,83.94574003,84.64234845,84.84676178,84.71356792,84.80290217,85.03880175,85.34701121,85.75657886,86.45609104,86.92217546,87.63977593,87.95080854,88.52035863,88.8256335,89.46133541,89.62641412,89.51530904,89.44152257,89.29471697,89.34473052,89.68655168,90.36050465,90.84645263,91.61967722,92.19085812,93.75877266,94.77706131,94.61046859,94.44123454,94.63878693,94.91594688,95.25841576,95.9683585,97.8172236,98.12820649,98.90152215,98.81698869,99.24092946,100,101.8228629,104.3345287,106.4271999,107.469146,107.655796,107.7143996,107.6712111,107.6582006,108.1332204,110.1932719,110.6354113,110.5284282,110.2964073,109.4139433,109.0923859,108.5695418,107.9028022,107.6293282,107.6336344,107.8405333,107.9457949,107.9190244
서울 강남지역(102㎡초과 ~ 135㎡이하),87.90858863,87.99112014,88.14849122,88.37169499,88.28476206,88.24528145,88.22674978,88.13499074,88.17446887,88.50818878,88.80808954,88.92681809,88.86254585,88.97195342,89.30786415,89.75467612,90.40868937,90.9138805,91.58746452,91.87420901,92.18864599,92.63878288,93.075094,93.42618776,93.82502969,93.91807318,93.92438065,93.88357074,93.93210456,94.02704064,94.33771521,94.72352739,95.07210931,95.43754031,96.14973027,96.72685072,96.71528013,96.60468923,96.61285335,96.77979941,97.0268739,97.32570298,98.39660873,98.77732286,99.27090207,99.28850423,99.5633222,100,101.2848478,103.2960296,105.4514162,106.3614503,106.6228863,106.8346764,106.9755312,107.0706695,107.8971844,110.0615439,110.7082582,110.6417434,110.420287,109.9192856,109.3511736,108.8642091,108.466628,108.2740416,108.1667331,108.2450153,108.3616989,108.5191572
서울 강남지역(135㎡초과),91.40017511,91.41571446,91.42392735,91.45699382,91.29890476,91.14711171,90.93514995,90.8061332,90.81665928,90.98286493,91.13926819,91.31581771,91.25733074,91.36796637,91.6431218,92.10981365,92.55669393,92.97123122,93.34542535,93.61134744,93.77865422,94.17931607,94.46254567,94.84798374,95.00693742,95.03015307,94.92356754,94.89370232,94.9590501,95.06045226,95.40323196,95.66088479,95.9406482,96.39016917,96.93247247,97.1269245,97.0118952,96.84759103,96.80066709,97.00492641,97.27222953,97.65886208,98.57356846,98.89221589,99.34690722,99.2734551,99.45072958,100,101.3434171,103.4949072,105.4579441,106.0575114,106.1753351,106.0471052,105.9011554,105.7260837,106.03639,107.911165,108.3198033,108.2786382,107.9990706,107.5095239,106.9719599,106.5890414,106.1559437,105.9208465,105.882197,105.9413295,106.0490466,106.3187053
서울 강남지역 서남권(40㎡이하),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100.9053401,101.2009282,102.258995,102.6009947,102.9687389,102.9371929,103.0412188,103.3182086,103.4174097,104.6890847,105.2727605,105.2706296,105.2706296,104.8036146,104.6123879,104.4167927,104.252717,104.1585149,103.9578113,103.7162911,103.6885385,103.7788799
서울 강남지역 서남권(40㎡초과 ~ 60㎡이하),82.46661187,82.7997742,83.11110448,83.46471935,83.31572671,83.23182169,83.17392507,83.18251094,83.20416213,83.53636404,84.11825777,84.23909329,84.2958832,84.42505354,84.66673014,84.99847202,85.79113889,86.53440423,87.2810175,87.78071235,88.35349246,89.04329984,89.77956669,90.61562803,91.24216847,91.46166307,91.49592896,91.57579497,91.65509237,91.89931625,92.30618481,92.74810801,93.25584062,93.74235874,94.42200781,95.04478565,95.33840029,95.48727717,95.62245344,95.88838465,96.39036654,97.00655253,97.93161797,98.49132234,99.32342326,99.38908064,99.59043295,100,100.6786639,101.5626262,102.532227,103.1043658,103.4501617,103.8059148,104.2447521,104.9960048,105.9564119,107.8500003,108.6019853,108.6843048,108.5752979,108.2657621,108.0715048,107.7699941,107.3040307,107.2183399,107.1018143,107.2140518,107.2864694,107.4597515
