,구분,죄종,발생검거,건수,date
1745,강서,강간,검거,93.0,2005-01-01
1746,강서,절도,발생,1722.0,2005-01-01
1747,강서,절도,검거,866.0,2005-01-01
1748,강서,폭력,발생,3485.0,2005-01-01
1749,강서,폭력,검거,3295.0,2005-01-01
1750,강동,살인,발생,5.0,2005-01-01
1751,강동,살인,검거,6.0,2005-01-01
1752,강동,강도,발생,34.0,2005-01-01
1753,강동,강도,검거,30.0,2005-01-01
1754,강동,강간,발생,86.0,2005-01-01
1755,강동,강간,검거,82.0,2005-01-01
1756,강동,절도,발생,887.0,2005-01-01
1757,강동,절도,검거,1210.0,2005-01-01
1758,강동,폭력,발생,2729.0,2005-01-01
1759,강동,폭력,검거,2759.0,2005-01-01
1760,종암,살인,발생,6.0,2005-01-01
1761,종암,살인,검거,5.0,2005-01-01
1762,종암,강도,발생,34.0,2005-01-01
1763,종암,강도,검거,50.0,2005-01-01
1764,종암,강간,발생,95.0,2005-01-01
1765,종암,강간,검거,91.0,2005-01-01
1766,종암,절도,발생,943.0,2005-01-01
1767,종암,절도,검거,904.0,2005-01-01
1768,종암,폭력,발생,2251.0,2005-01-01
1769,종암,폭력,검거,2167.0,2005-01-01
1770,구로,살인,발생,10.0,2005-01-01
1771,구로,살인,검거,11.0,2005-01-01
1772,구로,강도,발생,59.0,2005-01-01
1773,구로,강도,검거,39.0,2005-01-01
1774,구로,강간,발생,142.0,2005-01-01
1775,구로,강간,검거,98.0,2005-01-01
1776,구로,절도,발생,1657.0,2005-01-01
1777,구로,절도,검거,581.0,2005-01-01
1778,구로,폭력,발생,3205.0,2005-01-01
1779,구로,폭력,검거,2957.0,2005-01-01
1780,서초,살인,발생,7.0,2005-01-01
1781,서초,살인,검거,6.0,2005-01-01
1782,서초,강도,발생,47.0,2005-01-01
1783,서초,강도,검거,35.0,2005-01-01
1784,서초,강간,발생,143.0,2005-01-01
1785,서초,강간,검거,85.0,2005-01-01
1786,서초,절도,발생,1017.0,2005-01-01
1787,서초,절도,검거,973.0,2005-01-01
1788,서초,폭력,발생,2372.0,2005-01-01
1789,서초,폭력,검거,2206.0,2005-01-01
1790,양천,살인,발생,12.0,2005-01-01
1791,양천,살인,검거,10.0,2005-01-01
1792,양천,강도,발생,39.0,2005-01-01
1793,양천,강도,검거,18.0,2005-01-01
1794,양천,강간,발생,79.0,2005-01-01
1795,양천,강간,검거,75.0,2005-01-01
1796,양천,절도,발생,1126.0,2005-01-01
1797,양천,절도,검거,772.0,2005-01-01
1798,양천,폭력,발생,2703.0,2005-01-01
1799,양천,폭력,검거,2446.0,2005-01-01
1800,송파,살인,발생,10.0,2005-01-01
1801,송파,살인,검거,9.0,2005-01-01
1802,송파,강도,발생,35.0,2005-01-01
1803,송파,강도,검거,28.0,2005-01-01
1804,송파,강간,발생,68.0,2005-01-01
1805,송파,강간,검거,65.0,2005-01-01
1806,송파,절도,발생,1406.0,2005-01-01
1807,송파,절도,검거,444.0,2005-01-01
1808,송파,폭력,발생,2561.0,2005-01-01
1809,송파,폭력,검거,2366.0,2005-01-01
1810,노원,살인,발생,10.0,2005-01-01
1811,노원,살인,검거,11.0,2005-01-01
1812,노원,강도,발생,17.0,2005-01-01
1813,노원,강도,검거,14.0,2005-01-01
1814,노원,강간,발생,60.0,2005-01-01
1815,노원,강간,검거,61.0,2005-01-01
1816,노원,절도,발생,1200.0,2005-01-01
1817,노원,절도,검거,981.0,2005-01-01
1818,노원,폭력,발생,2232.0,2005-01-01
1819,노원,폭력,검거,2193.0,2005-01-01
1820,방배,살인,발생,3.0,2005-01-01
1821,방배,살인,검거,3.0,2005-01-01
1822,방배,강도,발생,30.0,2005-01-01
1823,방배,강도,검거,34.0,2005-01-01
1824,방배,강간,발생,135.0,2005-01-01
1825,방배,강간,검거,59.0,2005-01-01
1826,방배,절도,발생,663.0,2005-01-01
1827,방배,절도,검거,348.0,2005-01-01
1828,방배,폭력,발생,1480.0,2005-01-01
1829,방배,폭력,검거,1423.0,2005-01-01
1830,은평,살인,발생,7.0,2005-01-01
1831,은평,살인,검거,6.0,2005-01-01
1832,은평,강도,발생,23.0,2005-01-01
1833,은평,강도,검거,25.0,2005-01-01
1834,은평,강간,발생,50.0,2005-01-01
1835,은평,강간,검거,52.0,2005-01-01
1836,은평,절도,발생,596.0,2005-01-01
1837,은평,절도,검거,483.0,2005-01-01
1838,은평,폭력,발생,1760.0,2005-01-01
1839,은평,폭력,검거,1766.0,2005-01-01
1840,도봉,살인,발생,6.0,2005-01-01
1841,도봉,살인,검거,7.0,2005-01-01
1842,도봉,강도,발생,23.0,2005-01-01
1843,도봉,강도,검거,27.0,2005-01-01
1844,도봉,강간,발생,64.0,2005-01-01
1845,도봉,강간,검거,58.0,2005-01-01
1846,도봉,절도,발생,1037.0,2005-01-01
1847,도봉,절도,검거,832.0,2005-01-01
1848,도봉,폭력,발생,2607.0,2005-01-01
1849,도봉,폭력,검거,2569.0,2005-01-01
1850,수서,살인,발생,5.0,2005-01-01
1851,수서,살인,검거,5.0,2005-01-01
1852,수서,강도,발생,48.0,2005-01-01
1853,수서,강도,검거,35.0,2005-01-01
1854,수서,강간,발생,93.0,2005-01-01
1855,수서,강간,검거,81.0,2005-01-01
1856,수서,절도,발생,1441.0,2005-01-01
1857,수서,절도,검거,893.0,2005-01-01
1858,수서,폭력,발생,2207.0,2005-01-01
1859,수서,폭력,검거,2010.0,2005-01-01
1860,중부,살인,발생,4.0,2006-01-01
1861,중부,살인,검거,4.0,2006-01-01
1862,중부,강도,발생,28.0,2006-01-01
1863,중부,강도,검거,18.0,2006-01-01
1864,중부,강간,발생,121.0,2006-01-01
1865,중부,강간,검거,77.0,2006-01-01
1866,중부,절도,발생,723.0,2006-01-01
1867,중부,절도,검거,569.0,2006-01-01
1868,중부,폭력,발생,1909.0,2006-01-01
1869,중부,폭력,검거,1831.0,2006-01-01
1870,종로,살인,발생,7.0,2006-01-01
1871,종로,살인,검거,7.0,2006-01-01
1872,종로,강도,발생,22.0,2006-01-01
1873,종로,강도,검거,26.0,2006-01-01
1874,종로,강간,발생,67.0,2006-01-01
1875,종로,강간,검거,56.0,2006-01-01
1876,종로,절도,발생,547.0,2006-01-01
1877,종로,절도,검거,377.0,2006-01-01
1878,종로,폭력,발생,1594.0,2006-01-01
1879,종로,폭력,검거,1377.0,2006-01-01
1880,남대문,살인,발생,2.0,2006-01-01
1881,남대문,살인,검거,2.0,2006-01-01
1882,남대문,강도,발생,10.0,2006-01-01
1883,남대문,강도,검거,24.0,2006-01-01
1884,남대문,강간,발생,50.0,2006-01-01
1885,남대문,강간,검거,39.0,2006-01-01
1886,남대문,절도,발생,559.0,2006-01-01
1887,남대문,절도,검거,471.0,2006-01-01
1888,남대문,폭력,발생,1042.0,2006-01-01
1889,남대문,폭력,검거,1000.0,2006-01-01
1890,서대문,살인,발생,7.0,2006-01-01
1891,서대문,살인,검거,6.0,2006-01-01
1892,서대문,강도,발생,30.0,2006-01-01
1893,서대문,강도,검거,19.0,2006-01-01
1894,서대문,강간,발생,147.0,2006-01-01
1895,서대문,강간,검거,115.0,2006-01-01
1896,서대문,절도,발생,1397.0,2006-01-01
1897,서대문,절도,검거,663.0,2006-01-01
1898,서대문,폭력,발생,2205.0,2006-01-01
1899,서대문,폭력,검거,2085.0,2006-01-01
1900,혜화,살인,발생,5.0,2006-01-01
1901,혜화,살인,검거,6.0,2006-01-01
1902,혜화,강도,발생,19.0,2006-01-01
1903,혜화,강도,검거,9.0,2006-01-01
1904,혜화,강간,발생,117.0,2006-01-01
1905,혜화,강간,검거,75.0,2006-01-01
1906,혜화,절도,발생,472.0,2006-01-01
1907,혜화,절도,검거,584.0,2006-01-01
1908,혜화,폭력,발생,1840.0,2006-01-01
1909,혜화,폭력,검거,1848.0,2006-01-01
1910,용산,살인,발생,9.0,2006-01-01
1911,용산,살인,검거,8.0,2006-01-01
1912,용산,강도,발생,40.0,2006-01-01
1913,용산,강도,검거,20.0,2006-01-01
1914,용산,강간,발생,81.0,2006-01-01
1915,용산,강간,검거,77.0,2006-01-01
1916,용산,절도,발생,626.0,2006-01-01
1917,용산,절도,검거,542.0,2006-01-01
1918,용산,폭력,발생,1628.0,2006-01-01
1919,용산,폭력,검거,1586.0,2006-01-01
1920,성북,살인,발생,5.0,2006-01-01
1921,성북,살인,검거,4.0,2006-01-01
1922,성북,강도,발생,29.0,2006-01-01
1923,성북,강도,검거,19.0,2006-01-01
1924,성북,강간,발생,88.0,2006-01-01
1925,성북,강간,검거,57.0,2006-01-01
1926,성북,절도,발생,692.0,2006-01-01
1927,성북,절도,검거,358.0,2006-01-01
1928,성북,폭력,발생,1343.0,2006-01-01
1929,성북,폭력,검거,1287.0,2006-01-01
1930,동대문,살인,발생,10.0,2006-01-01
1931,동대문,살인,검거,9.0,2006-01-01
1932,동대문,강도,발생,41.0,2006-01-01
1933,동대문,강도,검거,37.0,2006-01-01
1934,동대문,강간,발생,119.0,2006-01-01
1935,동대문,강간,검거,116.0,2006-01-01
1936,동대문,절도,발생,734.0,2006-01-01
1937,동대문,절도,검거,624.0,2006-01-01
1938,동대문,폭력,발생,2985.0,2006-01-01
1939,동대문,폭력,검거,2966.0,2006-01-01
1940,마포,살인,발생,4.0,2006-01-01
1941,마포,살인,검거,4.0,2006-01-01
1942,마포,강도,발생,45.0,2006-01-01
1943,마포,강도,검거,39.0,2006-01-01
1944,마포,강간,발생,128.0,2006-01-01
1945,마포,강간,검거,130.0,2006-01-01
1946,마포,절도,발생,1264.0,2006-01-01
1947,마포,절도,검거,560.0,2006-01-01
1948,마포,폭력,발생,2666.0,2006-01-01
1949,마포,폭력,검거,2378.0,2006-01-01
1950,영등포,살인,발생,12.0,2006-01-01
1951,영등포,살인,검거,10.0,2006-01-01
1952,영등포,강도,발생,52.0,2006-01-01
1953,영등포,강도,검거,54.0,2006-01-01
1954,영등포,강간,발생,159.0,2006-01-01
1955,영등포,강간,검거,136.0,2006-01-01
1956,영등포,절도,발생,1336.0,2006-01-01
1957,영등포,절도,검거,828.0,2006-01-01
1958,영등포,폭력,발생,3252.0,2006-01-01
1959,영등포,폭력,검거,3119.0,2006-01-01
1960,성동,살인,발생,5.0,2006-01-01
1961,성동,살인,검거,5.0,2006-01-01
1962,성동,강도,발생,33.0,2006-01-01
1963,성동,강도,검거,54.0,2006-01-01
1964,성동,강간,발생,88.0,2006-01-01
1965,성동,강간,검거,87.0,2006-01-01
1966,성동,절도,발생,973.0,2006-01-01
1967,성동,절도,검거,809.0,2006-01-01
1968,성동,폭력,발생,2026.0,2006-01-01
1969,성동,폭력,검거,1949.0,2006-01-01
1970,동작,살인,발생,7.0,2006-01-01
1971,동작,살인,검거,9.0,2006-01-01
1972,동작,강도,발생,41.0,2006-01-01
1973,동작,강도,검거,35.0,2006-01-01
1974,동작,강간,발생,144.0,2006-01-01
1975,동작,강간,검거,91.0,2006-01-01
1976,동작,절도,발생,818.0,2006-01-01
1977,동작,절도,검거,538.0,2006-01-01
1978,동작,폭력,발생,2162.0,2006-01-01
1979,동작,폭력,검거,2058.0,2006-01-01
1980,광진,살인,발생,7.0,2006-01-01
1981,광진,살인,검거,7.0,2006-01-01
1982,광진,강도,발생,77.0,2006-01-01
1983,광진,강도,검거,49.0,2006-01-01
1984,광진,강간,발생,149.0,2006-01-01
1985,광진,강간,검거,130.0,2006-01-01
1986,광진,절도,발생,1859.0,2006-01-01
1987,광진,절도,검거,824.0,2006-01-01
1988,광진,폭력,발생,2784.0,2006-01-01
1989,광진,폭력,검거,2576.0,2006-01-01
1990,서부,살인,발생,3.0,2006-01-01
1991,서부,살인,검거,4.0,2006-01-01
1992,서부,강도,발생,15.0,2006-01-01
1993,서부,강도,검거,32.0,2006-01-01
1994,서부,강간,발생,47.0,2006-01-01
1995,서부,강간,검거,52.0,2006-01-01
1996,서부,절도,발생,635.0,2006-01-01
1997,서부,절도,검거,335.0,2006-01-01
1998,서부,폭력,발생,1278.0,2006-01-01
1999,서부,폭력,검거,1270.0,2006-01-01
2000,강북,살인,발생,5.0,2006-01-01
2001,강북,살인,검거,7.0,2006-01-01
2002,강북,강도,발생,78.0,2006-01-01
2003,강북,강도,검거,72.0,2006-01-01
2004,강북,강간,발생,92.0,2006-01-01
2005,강북,강간,검거,82.0,2006-01-01
2006,강북,절도,발생,698.0,2006-01-01
2007,강북,절도,검거,629.0,2006-01-01
2008,강북,폭력,발생,2428.0,2006-01-01
2009,강북,폭력,검거,2416.0,2006-01-01
2010,금천,살인,발생,5.0,2006-01-01
2011,금천,살인,검거,6.0,2006-01-01
2012,금천,강도,발생,33.0,2006-01-01
2013,금천,강도,검거,24.0,2006-01-01
2014,금천,강간,발생,80.0,2006-01-01
2015,금천,강간,검거,72.0,2006-01-01
2016,금천,절도,발생,982.0,2006-01-01
2017,금천,절도,검거,595.0,2006-01-01
2018,금천,폭력,발생,2465.0,2006-01-01
2019,금천,폭력,검거,2293.0,2006-01-01
2020,중랑,살인,발생,11.0,2006-01-01
2021,중랑,살인,검거,13.0,2006-01-01
2022,중랑,강도,발생,53.0,2006-01-01
2023,중랑,강도,검거,71.0,2006-01-01
2024,중랑,강간,발생,119.0,2006-01-01
2025,중랑,강간,검거,107.0,2006-01-01
2026,중랑,절도,발생,1050.0,2006-01-01
2027,중랑,절도,검거,1005.0,2006-01-01
2028,중랑,폭력,발생,3160.0,2006-01-01
2029,중랑,폭력,검거,3141.0,2006-01-01
2030,강남,살인,발생,5.0,2006-01-01
2031,강남,살인,검거,6.0,2006-01-01
2032,강남,강도,발생,65.0,2006-01-01
2033,강남,강도,검거,33.0,2006-01-01
2034,강남,강간,발생,168.0,2006-01-01
2035,강남,강간,검거,124.0,2006-01-01
2036,강남,절도,발생,1014.0,2006-01-01
2037,강남,절도,검거,461.0,2006-01-01
2038,강남,폭력,발생,2853.0,2006-01-01
2039,강남,폭력,검거,2666.0,2006-01-01
2040,관악,살인,발생,5.0,2006-01-01
2041,관악,살인,검거,4.0,2006-01-01
2042,관악,강도,발생,63.0,2006-01-01
2043,관악,강도,검거,44.0,2006-01-01
2044,관악,강간,발생,236.0,2006-01-01
2045,관악,강간,검거,129.0,2006-01-01
2046,관악,절도,발생,1628.0,2006-01-01
2047,관악,절도,검거,663.0,2006-01-01
2048,관악,폭력,발생,3192.0,2006-01-01
2049,관악,폭력,검거,2960.0,2006-01-01
2050,강서,살인,발생,16.0,2006-01-01
2051,강서,살인,검거,15.0,2006-01-01
2052,강서,강도,발생,43.0,2006-01-01
2053,강서,강도,검거,40.0,2006-01-01
2054,강서,강간,발생,137.0,2006-01-01
2055,강서,강간,검거,117.0,2006-01-01
2056,강서,절도,발생,1267.0,2006-01-01
2057,강서,절도,검거,710.0,2006-01-01
2058,강서,폭력,발생,3186.0,2006-01-01
2059,강서,폭력,검거,3053.0,2006-01-01
2060,강동,살인,발생,4.0,2006-01-01
2061,강동,살인,검거,3.0,2006-01-01
2062,강동,강도,발생,35.0,2006-01-01
2063,강동,강도,검거,42.0,2006-01-01
2064,강동,강간,발생,117.0,2006-01-01
2065,강동,강간,검거,117.0,2006-01-01
2066,강동,절도,발생,672.0,2006-01-01
2067,강동,절도,검거,604.0,2006-01-01
2068,강동,폭력,발생,2619.0,2006-01-01
2069,강동,폭력,검거,2574.0,2006-01-01
2070,종암,살인,발생,6.0,2006-01-01
2071,종암,살인,검거,4.0,2006-01-01
2072,종암,강도,발생,23.0,2006-01-01
2073,종암,강도,검거,30.0,2006-01-01
2074,종암,강간,발생,44.0,2006-01-01
2075,종암,강간,검거,52.0,2006-01-01
2076,종암,절도,발생,469.0,2006-01-01
2077,종암,절도,검거,371.0,2006-01-01
2078,종암,폭력,발생,1294.0,2006-01-01
2079,종암,폭력,검거,1250.0,2006-01-01
2080,구로,살인,발생,16.0,2006-01-01
2081,구로,살인,검거,13.0,2006-01-01
2082,구로,강도,발생,39.0,2006-01-01
2083,구로,강도,검거,33.0,2006-01-01
2084,구로,강간,발생,200.0,2006-01-01
2085,구로,강간,검거,130.0,2006-01-01
2086,구로,절도,발생,1218.0,2006-01-01
2087,구로,절도,검거,559.0,2006-01-01
2088,구로,폭력,발생,3253.0,2006-01-01
2089,구로,폭력,검거,3102.0,2006-01-01
2090,서초,살인,발생,2.0,2006-01-01
2091,서초,살인,검거,2.0,2006-01-01
2092,서초,강도,발생,69.0,2006-01-01
2093,서초,강도,검거,34.0,2006-01-01
2094,서초,강간,발생,151.0,2006-01-01
2095,서초,강간,검거,99.0,2006-01-01
2096,서초,절도,발생,841.0,2006-01-01
2097,서초,절도,검거,479.0,2006-01-01
2098,서초,폭력,발생,2178.0,2006-01-01
2099,서초,폭력,검거,2009.0,2006-01-01
2100,양천,살인,발생,5.0,2006-01-01
2101,양천,살인,검거,6.0,2006-01-01
2102,양천,강도,발생,44.0,2006-01-01
2103,양천,강도,검거,54.0,2006-01-01
2104,양천,강간,발생,73.0,2006-01-01
2105,양천,강간,검거,64.0,2006-01-01
2106,양천,절도,발생,1055.0,2006-01-01
2107,양천,절도,검거,622.0,2006-01-01
2108,양천,폭력,발생,2454.0,2006-01-01
2109,양천,폭력,검거,2274.0,2006-01-01
2110,송파,살인,발생,8.0,2006-01-01
2111,송파,살인,검거,6.0,2006-01-01
2112,송파,강도,발생,47.0,2006-01-01
2113,송파,강도,검거,46.0,2006-01-01
2114,송파,강간,발생,160.0,2006-01-01
2115,송파,강간,검거,158.0,2006-01-01
2116,송파,절도,발생,1477.0,2006-01-01
2117,송파,절도,검거,617.0,2006-01-01
2118,송파,폭력,발생,3532.0,2006-01-01
2119,송파,폭력,검거,3342.0,2006-01-01
2120,노원,살인,발생,6.0,2006-01-01
2121,노원,살인,검거,7.0,2006-01-01
2122,노원,강도,발생,27.0,2006-01-01
2123,노원,강도,검거,32.0,2006-01-01
2124,노원,강간,발생,114.0,2006-01-01
2125,노원,강간,검거,119.0,2006-01-01
2126,노원,절도,발생,1374.0,2006-01-01
2127,노원,절도,검거,1020.0,2006-01-01
2128,노원,폭력,발생,3111.0,2006-01-01
2129,노원,폭력,검거,3024.0,2006-01-01
2130,방배,살인,발생,1.0,2006-01-01
2131,방배,살인,검거,2.0,2006-01-01
2132,방배,강도,발생,16.0,2006-01-01
2133,방배,강도,검거,23.0,2006-01-01
2134,방배,강간,발생,62.0,2006-01-01
2135,방배,강간,검거,34.0,2006-01-01
2136,방배,절도,발생,274.0,2006-01-01
2137,방배,절도,검거,265.0,2006-01-01
2138,방배,폭력,발생,848.0,2006-01-01
2139,방배,폭력,검거,853.0,2006-01-01
2140,은평,살인,발생,3.0,2006-01-01
2141,은평,살인,검거,3.0,2006-01-01
2142,은평,강도,발생,20.0,2006-01-01
2143,은평,강도,검거,19.0,2006-01-01
2144,은평,강간,발생,56.0,2006-01-01
2145,은평,강간,검거,64.0,2006-01-01
2146,은평,절도,발생,830.0,2006-01-01
2147,은평,절도,검거,463.0,2006-01-01
2148,은평,폭력,발생,1753.0,2006-01-01
2149,은평,폭력,검거,1666.0,2006-01-01
2150,도봉,살인,발생,10.0,2006-01-01
2151,도봉,살인,검거,9.0,2006-01-01
2152,도봉,강도,발생,24.0,2006-01-01
2153,도봉,강도,검거,19.0,2006-01-01
2154,도봉,강간,발생,77.0,2006-01-01
2155,도봉,강간,검거,72.0,2006-01-01
2156,도봉,절도,발생,872.0,2006-01-01
2157,도봉,절도,검거,509.0,2006-01-01
2158,도봉,폭력,발생,1751.0,2006-01-01
2159,도봉,폭력,검거,1752.0,2006-01-01
2160,수서,살인,발생,4.0,2006-01-01
2161,수서,살인,검거,5.0,2006-01-01
2162,수서,강도,발생,39.0,2006-01-01
2163,수서,강도,검거,43.0,2006-01-01
2164,수서,강간,발생,89.0,2006-01-01
2165,수서,강간,검거,87.0,2006-01-01
2166,수서,절도,발생,890.0,2006-01-01
2167,수서,절도,검거,716.0,2006-01-01
2168,수서,폭력,발생,1931.0,2006-01-01
2169,수서,폭력,검거,1771.0,2006-01-01
2170,중부,살인,발생,4.0,2007-01-01
2171,중부,살인,검거,4.0,2007-01-01
2172,중부,강도,발생,13.0,2007-01-01
2173,중부,강도,검거,12.0,2007-01-01
2174,중부,강간,발생,83.0,2007-01-01
2175,중부,강간,검거,70.0,2007-01-01
2176,중부,절도,발생,680.0,2007-01-01
2177,중부,절도,검거,604.0,2007-01-01
2178,중부,폭력,발생,1937.0,2007-01-01
2179,중부,폭력,검거,1868.0,2007-01-01
